Data - RotVelocity - RotVelocity Error - Luminosity - Luminosity Error - Distance - Distance Error - Velocity - Velocity Error
NGC0628,4.783287,2.2433603,3.0812753219880442E-06,2.369952137831913E-05,2.381926504800008E-16,9.161927453351431E-16,655.3307,28.10836
NGC2903,6.9070606,0.063766815,1.3648446687576819E-05,6.733160779525976E-05,4.459936012487017E-16,1.1006226086334802E-15,547.7446,24.736773
NGC2976,2.8209214,0.057440367,3.6288415433548467E-07,2.29230091678898E-06,2.8930161002900276E-16,9.138468871790496E-16,3.513958,93.920715
NGC3184,7.83856,0.40350807,2.2784492050565743E-05,0.0001120412861378195,1.1212393660480086E-15,2.764575225220528E-15,591.322,52.01583
NGC3521,8.261346,0.4075255,2.8187297156693274E-05,0.00013614582986286387,1.5167324560696333E-15,3.673632404360244E-15,798.6344,12.282114
NGC4736,6.773713,0.73988104,1.2612127337945E-05,6.78298134001963E-05,2.2678072377479407E-16,6.098964844382866E-16,308.76166,101.44848
NGC4826,4.8810205,0.030991731,3.3443550491690847E-06,1.819474711230955E-05,1.6154239766985886E-16,4.3994524016405817E-16,421.63687,171.9404
NGC5055,7.930904,0.1847345,2.3891458655409258E-05,0.00011429728775857132,4.2925280589002607E-16,1.0268260479830811E-15,503.76474,59.90079
NGC6946,2.72645,0.73889387,3.1611461729668786E-07,2.3607114175293083E-06,4.1429859165067575E-17,1.547055666467792E-16,71.66649,99.52464
